0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
[26519],[9730],[30043],[7400],[10836],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26815],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34638],[1816],[34177],[22157],[27966],[23517],[25881],[3345],[16441],[24453],[32065],,,,,,,,,,,,,,,,,,,,,,,,,,
[25383],[11356],[8227],[2866],[901],[13827],[13811],[23209],[16410],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,
[6176],[6379],[19063],[23316],[28155],[32642],[7897],[19405],[1042],[25962],[9967],,,,,,,,,,,,,,,,,,,,,,,,,,
[22120],[22029],[32368],[32181],[22120],[18968],[9276],[14738],[27430],[27574],[11388],[14862],,,,,,,,,,,,,,,,,,,,,,,,,
[22376],[35136],[5486],[8216],[21251],[31905],[5722],[21632],[24274],[28689],,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[14659],[7585],[28536],[33846],[33863],[28519],[35126],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29993],[28529],[18367],[3468],[926],[34655],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21220],[26426],[32821],[31697],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12866],[10535],[20288],[26704],[20223],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4570],[33497],[32887],[17014],[12101],[19688],[33570],[26407],[23121],[34657],[21326],,,,,,,,,,,,,,,,,,,,,,,,,,
[26049],[23209],[20869],[26858],[29463],[16777],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19306],[31501],[6491],[1042],[34657],[5794],[1000],[25482],[30450],[29310],,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[33373],[28184],[33267],[26147],[123],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31953],[10096],[88],[6211],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13014],[29707],[1973],[7474],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28519],[8588],[8616],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18573],[18573],[17986],[2632],[2935],[11708],[28184],[947],[33381],[18573],[18573],[18573],[18573],,,,,,,,,,,,,,,,,,,,,,,,
[31364],[10338],[2511],[21183],[26259],[34391],[10505],[24040],[19429],[3493],[4059],[32181],[17481],[13210],,,,,,,,,,,,,,,,,,,,,,,
[28897],[15201],[30900],[33863],[30900],[33224],[2114],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13375],[4338],[28161],[4338],[30450],[33190],[14310],[33737],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10038],[27370],[13771],[28317],[2609],[30746],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21823],[18880],[7343],[13549],[30574],[19390],[10562],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1751],[28949],[34594],[30117],[4465],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7663],[28446],[2677],[1139],[12620],[17986],[29012],[30964],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17014],[4531],[29778],[12341],[4465],[2368],[30061],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[875],[32277],[33751],[9997],[7228],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[16300],[6858],[20427],[7635],[27940],[1788],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34955],[35038],[1237],[11391],[1792],[21976],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30961],[23690],[35001],[12776],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18475],[29573],[1139],[33315],[32887],[13210],[13210],[13210],[18475],[11708],[1727],[18367],,,,,,,,,,,,,,,,,,,,,,,,,
[11336],[35348],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20222],[16048],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32177],[13555],[6193],[28807],[20172],[4570],[4527],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4107],[1370],[13505],[6761],[32900],[27353],[22718],[13813],[1042],[28685],[4886],[210],[29583],,,,,,,,,,,,,,,,,,,,,,,,
[7849],[4618],[3170],[20320],[12979],[13037],[30007],[22368],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22977],[19844],[29982],[2557],[15982],[28179],[6337],[24608],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7269],[10751],[33601],[3277],[8035],[8588],[10675],[3278],[3319],[1042],[28459],[8593],,,,,,,,,,,,,,,,,,,,,,,,,
[20073],[18367],[32471],[30450],[32471],[31501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2935],[9912],[22205],[13811],[901],[13827],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[33869],[8533],[8518],[8517],[10633],[10765],[8519],[20614],[33869],[33869],,,,,,,,,,,,,,,,,,,,,,,,,,
[34978],[1211],[19688],[16032],[33265],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17435],[10661],[9486],[18672],[19022],[27161],[22930],[12550],[14159],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28815],[11713],[19278],[18044],[11713],[18223],[12136],[17723],[17729],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23346],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3117],[27244],[11850],[19566],[1929],[10014],[12035],[3748],[30391],[35038],,,,,,,,,,,,,,,,,,,,,,,,,,,
[31627],[12669],[12728],[7585],[20412],[10927],[11396],[9702],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11257],[3535],[14391],[11257],[11248],[32277],[33267],[33267],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25850],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6761],[1237],[30450],[28185],[28392],[12597],[30322],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34978],[1211],[19688],[16032],[33265],[13550],[7585],[19688],[16032],[10464],,,,,,,,,,,,,,,,,,,,,,,,,,,
[7728],[12852],[28162],[21062],[255],[9793],[21062],[30731],[5737],[19256],,,,,,,,,,,,,,,,,,,,,,,,,,,
[29181],[9163],[29615],[23663],[23664],[20392],[2357],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21220],[32050],[12405],[26422],[31884],[16379],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[2545],[16846],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7749],[5897],[25131],[9227],[4213],[3992],[8932],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12814],[33593],[27370],[33216],[14071],[13208],[5828],[12035],[23871],[29573],[1648],,,,,,,,,,,,,,,,,,,,,,,,,,
[29500],[13169],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33680],[27983],[34982],[29500],[16995],[32471],[30485],[23003],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[10554],[7343],[17160],[32954],[9154],[32471],[32471],[4569],[13348],[10562],[23599],,,,,,,,,,,,,,,,,,,,,,,,,
[16710],[5874],[13569],[7860],[7257],[27570],[18880],[17354],[15172],[7261],,,,,,,,,,,,,,,,,,,,,,,,,,,
[20073],[18367],[32471],[30450],[32471],[31501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4570],[33497],[22026],[33891],[7597],[14234],[22026],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6942],[6443],[13569],[1322],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28529],[32166],[28529],[10378],[28519],[12444],[20159],[18367],[18459],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21042],[31501],[22303],[28379],[2935],[18585],[17483],[17208],[27039],[21483],[30727],,,,,,,,,,,,,,,,,,,,,,,,,,
[18263],[11484],[27378],[10554],[28722],[665],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9448],[20614],[3669],[6125],[24917],[5135],[9319],[8517],[14800],[10512],[9796],[20614],,,,,,,,,,,,,,,,,,,,,,,,,
[23417],[12866],[30212],[15161],[34541],[4111],[8656],[33290],[9030],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5189],[2324],[21379],[31740],[7963],[20826],[3504],[28126],[12681],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27443],[27443],[29491],[29868],[31472],[17161],[19037],[34413],[14241],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6560],[7832],[30409],[28247],[3340],[26296],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21379],[20217],[6176],[10535],[9747],[4809],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30055],[7585],[12696],[7585],[6815],[10955],[21442],[13245],[3425],[7597],,,,,,,,,,,,,,,,,,,,,,,,,,,
[24653],[23499],[6317],[23809],[1964],[6340],[1042],[27375],[2114],[174],[2717],[28733],,,,,,,,,,,,,,,,,,,,,,,,,
[1792],[11291],[5460],[13569],[11865],[25229],[17285],[13677],[25229],[25207],[10047],[35165],,,,,,,,,,,,,,,,,,,,,,,,,
[5360],[29356],[18733],[28234],[30661],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10713],[12511],[18726],[27131],[1042],[1619],[32996],[34638],[31648],[10942],[6167],,,,,,,,,,,,,,,,,,,,,,,,,,
[12312],[12312],[12312],[9726],[20614],[31627],[11607],[1439],[11607],[20614],,,,,,,,,,,,,,,,,,,,,,,,,,,
[12728],[20288],[10026],[27039],[20288],[28519],[23617],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33542],[2971],[18856],[13771],[13569],[33536],[2965],[8588],[3911],[7269],,,,,,,,,,,,,,,,,,,,,,,,,,,
[23316],[25672],[18847],[21681],[23150],[27857],[18856],[28056],[25717],[22449],[2426],[14633],[26031],[16226],,,,,,,,,,,,,,,,,,,,,,,
[31501],[18081],[8749],[22429],[17552],[26259],[5196],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10122],[28519],[31627],[33869],[28519],[10122],[11080],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27618],[3523],[22344],[29662],[341],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22175],[31288],[6789],[6176],[10471],[13548],[19063],[18081],[29578],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19283],[7193],[4962],[14425],[21959],[34897],[27639],[16935],[20992],[28040],[35136],[24158],[34036],[28464],[20912],,,,,,,,,,,,,,,,,,,,,,
[10927],[12866],[11534],[23921],[10101],[11534],[11100],[11290],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18367],[23599],[2069],[12444],[7462],[30039],[4896],[32168],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[15818],[34533],[33792],[18856],[27100],[25452],[18968],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31459],[3748],[14513],[23646],[4570],[33497],[19151],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20500],[30481],[25716],[4570],[32368],[6761],[12728],[34978],[12055],[31359],,,,,,,,,,,,,,,,,,,,,,,,,,,
[29934],[12312],[29689],[33179],[17504],[33315],[17947],[24631],[29690],[5092],,,,,,,,,,,,,,,,,,,,,,,,,,,
[13003],[415],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33515],[20130],[13735],[30032],[32003],[33579],[31982],[23564],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[3170],[18367],[12459],[3058],[20492],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3170],[24533],[9043],[9307],[32334],[6449],[17057],[13008],[26612],[26609],,,,,,,,,,,,,,,,,,,,,,,,,,,
[33186],[34678],[8776],[31697],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[8520],[10692],[22218],[33180],[26330],[1483],[5103],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32429],[7597],[34474],[2632],[11923],[11923],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11450],[33410],[32887],[2935],[2069],[28308],[24612],[5030],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27171],[24002],[2589],[5884],[25163],[1139],[24002],[2589],[5884],[25163],[24002],[2589],[18091],[6068],[23790],[17160],,,,,,,,,,,,,,,,,,,,,
[10927],[31446],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3345],[1042],[10683],[17864],[29559],[17986],[26119],[30503],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21220],[20561],[28857],[676],[25812],[31627],[20562],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1648],[27885],[28165],[27167],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7432],[17784],[24483],[1982],[26259],[16846],[13021],[3255],[22833],[12312],[19158],,,,,,,,,,,,,,,,,,,,,,,,,,
[18072],[31288],[17014],[23316],[8339],[33740],[21190],[31364],[6761],[20342],,,,,,,,,,,,,,,,,,,,,,,,,,,
[30750],[5229],[542],[17707],[375],[32429],[3315],[6272],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12340],[31561],[23318],[8630],[8509],[16508],[28777],[18212],[1670],[21474],[34285],[11814],[11304],[29508],,,,,,,,,,,,,,,,,,,,,,,
[24512],[2330],[24512],[22973],[26818],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28935],[17864],[21190],[27390],[23745],[25431],[4465],[23800],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14606],[10446],[10096],[18044],[29660],[25005],[1042],[19720],[33175],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30115],[20614],[6690],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17409],[18345],[17597],[18200],[23316],[11865],[29666],[3346],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9177],[1042],[12341],[25443],[31982],[7585],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22303],[10069],[9997],[31359],[34524],[12312],[1670],[10069],[31501],[15064],[31561],[6068],[9636],,,,,,,,,,,,,,,,,,,,,,,,
[17367],[21379],[33863],[21071],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7605],[17983],[16710],[28529],[6211],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3170],[19303],[12620],[3452],[13569],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[29456],[14163],[14223],[2114],[29456],[21220],[29609],[34346],[6964],[22475],[34390],,,,,,,,,,,,,,,,,,,,,,,,,,
[12341],[25443],[31697],[3117],[27983],[6473],[6163],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6620],[33677],[547],[29140],[25665],[8308],[7267],[7456],[20334],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2651],[7585],[8776],[2069],[27990],[2088],[27990],[8776],[4487],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[34638],[6414],[26259],[19841],[17484],[22532],[34638],[19841],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[911],[19806],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[28534],[25530],[18176],[14854],[8035],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25808],[20288],[17891],[18968],[7351],[12080],[17458],[21283],[10422],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20073],[18367],[32471],[30450],[32471],[31501],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1170],[18994],[22545],[8248],[8876],[15075],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22512],[32429],[4189],[17966],[2271],[1891],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4527],[20553],[31460],[26152],[31830],[11012],[6358],[34956],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4570],[33497],[19453],[10026],[33863],[9782],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13909],[34967],[11683],[4790],[33497],[6358],[31627],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27716],[5442],[18320],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10053],[12866],[27556],[24841],[25797],[24591],[9997],[1033],[21062],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[25443],[10947],[18591],[16540],[12010],[5709],[22552],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24281],[27740],[13258],[751],[23099],[4595],[30195],[22561],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23612],[12444],[4527],[189],[22344],[32218],[4734],[23494],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34737],[4570],[2804],[23316],[18769],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12866],[31459],[31627],[12415],[10612],[2286],[1772],[10612],[33109],[21430],[22303],[9932],,,,,,,,,,,,,,,,,,,,,,,,,
[30961],[8814],[25482],[1418],[13932],[8119],[5737],[15878],[2426],[30984],[11865],[2426],[6620],,,,,,,,,,,,,,,,,,,,,,,,
[11592],[20922],[26576],[23316],[34214],[20207],[25811],[34215],[33096],[12669],[23150],[17650],[11607],,,,,,,,,,,,,,,,,,,,,,,,
[3857],[7343],[10561],[7585],[22407],[10562],[19976],[7343],[12967],[18367],,,,,,,,,,,,,,,,,,,,,,,,,,,
[12312],[12312],[12312],[9726],[20614],[31627],[11607],[1439],[11607],[20614],,,,,,,,,,,,,,,,,,,,,,,,,,,
[28935],[17864],[7500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14339],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[911],[3117],[10446],[911],[31671],[28829],[34731],[18367],[23840],[4202],,,,,,,,,,,,,,,,,,,,,,,,,,,
[35020],[21006],[31573],[30481],[31697],[1042],[26044],[8840],[11683],[17205],[25443],[26422],[21006],[33863],,,,,,,,,,,,,,,,,,,,,,,
[14154],[10683],[17864],[29559],[17986],[26119],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10561],[7585],[29099],[10554],[34633],[4570],[8020],[20500],[18367],[26031],,,,,,,,,,,,,,,,,,,,,,,,,,,
[33822],[7585],[18811],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[3683],[16726],[24023],[32609],[3504],[28126],[12681],[11446],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5386],[11500],[33822],[4072],[13155],[18367],[23150],[33832],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19928],[13734],[20500],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[14695],[26726],[31627],[21070],[11396],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27086],[16836],[8959],[29778],[22674],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26948],[2291],[2114],[13308],[3170],[6126],[6127],[10607],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[10554],[7585],[10554],[7343],[11903],[28121],[32245],[10562],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18625],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9444],[24183],[414],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12866],[24442],[4570],[33497],[33207],[34238],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[32866],[9598],[25131],[12669],[27088],[19601],[5642],[34177],[23316],[23871],[30648],[27088],[4213],[23316],,,,,,,,,,,,,,,,,,,,,,,
[1421],[28799],[34731],[18367],[13845],[34629],[1423],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19740],[17766],[17766],[28275],[17749],[24040],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6585],[32084],[15851],[15488],[19211],[27940],[23395],[17569],[24936],[1677],[33770],[562],[12136],[33201],[18421],,,,,,,,,,,,,,,,,,,,,,
[18823],[25505],[32420],[29868],[23316],[14036],[2767],[13495],[31288],[27088],[34074],[33593],[33757],,,,,,,,,,,,,,,,,,,,,,,,
[33593],[18310],[1787],[17011],[18733],[23316],[26259],[13210],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33085],[19474],[16609],[33547],[8588],[20720],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30661],[21220],[19344],[1042],[27983],[23529],[1042],[6169],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[880],[6704],[9673],[833],[26228],[16346],[31648],[6246],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[26798],[1658],[26673],[3123],[13210],[6272],[11168],[33096],[9887],[6789],[6099],[9276],,,,,,,,,,,,,,,,,,,,,,,,,
[35023],[32166],[911],[25228],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34177],[9921],[4570],[3492],[11349],[26704],[1561],[18527],[24679],[13046],,,,,,,,,,,,,,,,,,,,,,,,,,,
[33942],[11196],[11220],[20945],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30465],[33210],[15271],[10641],[34533],[32459],[2324],[18367],[34541],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[19212],[34723],[23768],[10009],[17784],[239],[27134],[2148],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31557],[13932],[11243],[24200],[29848],[13188],[2227],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23085],[4527],[27331],[1324],[14530],[29265],[27481],[1496],[27331],[11760],[26598],[19726],,,,,,,,,,,,,,,,,,,,,,,,,
[33593],[33684],[12035],[3911],[15587],[18224],[29868],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33891],[31496],[31037],[10910],[22181],[22181],[20821],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22496],[21220],[3345],[2114],[21171],[33869],[30460],[4886],[860],[32351],[30845],[25072],,,,,,,,,,,,,,,,,,,,,,,,,
[25436],[6039],[7207],[27736],[12444],[32565],[24924],[30645],[20188],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[5894],[32900],[23582],[15868],[24472],[7900],[24448],[21681],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[4684],[25475],[8027],[13277],[33291],[6789],[24354],[22561],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31165],[1578],[28718],[21922],[29647],[22521],[11380],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[24371],[17864],[11301],[20500],[13909],[18310],[12620],[23316],[13601],[10009],[19558],[12620],[1314],[7099],,,,,,,,,,,,,,,,,,,,,,,
[31627],[25859],[13569],[31371],[13021],[31371],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[12728],[20288],[21951],[32277],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20467],[34502],[30806],[32223],[5735],[1337],[18011],[8245],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[22181],[8340],[27370],[25613],[27543],[1214],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21732],[15203],[26704],[35011],[5514],[30418],[32866],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[27912],[33216],[6804],[1790],[33079],[35034],[21333],[14472],[33795],[18880],[23316],[26386],,,,,,,,,,,,,,,,,,,,,,,,,
[780],[18161],[18267],[14405],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[9969],[18439],[31284],[13569],[28991],[19195],[12393],[4342],[29500],[2850],[5801],[15802],,,,,,,,,,,,,,,,,,,,,,,,,
[30971],[18633],[14513],[31627],[18744],[690],[18558],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1589],[16357],[16357],[14163],[29453],[11839],[18331],[6761],[10009],[14391],,,,,,,,,,,,,,,,,,,,,,,,,,,
[12728],[28379],[12728],[28379],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[21220],[6208],[16482],[11903],[20614],[6208],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18044],[19561],[10096],[12312],[25084],[1253],[33863],[35039],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1845],[27955],[17275],[26888],[24091],[2743],[29934],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[23101],[33506],[12597],[27370],[17357],[31561],[34638],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[10814],[30961],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[10561],[7585],[22950],[7359],[16069],[10561],[7585],[22950],,,,,,,,,,,,,,,,,,,,,,,,,,,,
[18263],[11484],[26049],[1042],[10102],[5238],[21379],[34978],[875],[947],[30661],[13178],[21220],[6103],,,,,,,,,,,,,,,,,,,,,,,
[947],[27504],[34978],[10881],[33457],[11865],[31516],[12728],[31284],[23316],[1042],[150],[34731],[33594],[33737],,,,,,,,,,,,,,,,,,,,,,
[33684],[16732],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[15279],[6161],[3345],[5382],[14617],[3897],[32901],[28458],[20500],[5794],,,,,,,,,,,,,,,,,,,,,,,,,,,
[16846],[21823],[20241],[11396],[19063],[16846],[18856],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34078],[11754],[26815],[1889],[3022],[27570],[32887],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[17160],[14886],[21561],[32954],[9879],[9154],[20333],[18868],[30457],[13569],[28519],[7118],[16410],[1131],[8703],,,,,,,,,,,,,,,,,,,,,,
[34895],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7975],[31627],[19928],[18091],[22022],[2148],[30806],[20389],[17161],[14312],,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[29993],[29999],[29993],[23842],[24915],[23841],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7343],[17201],[19858],[31501],[28829],[18367],[3710],[21750],[24743],[11438],,,,,,,,,,,,,,,,,,,,,,,,,,,
[27523],[11708],[31460],[12597],[26868],[31064],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[34644],[14079],[8299],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[20396],[21483],[31710],[18952],[10792],[16833],[31697],[18953],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[11012],[34830],[10003],[10096],[34833],[34830],[7661],[34769],[10429],[34956],,,,,,,,,,,,,,,,,,,,,,,,,,,
[3293],[1042],[2148],[23650],[10964],[10422],[21988],[26202],[18685],[33175],,,,,,,,,,,,,,,,,,,,,,,,,,,
[13569],[29500],[17948],[4538],[153],[20220],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[33942],[11798],[1929],[5735],[32887],[22303],[31501],[33573],[20823],[4527],[6112],[9312],,,,,,,,,,,,,,,,,,,,,,,,,
[27295],[27820],[30113],[25166],[1288],[27318],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6942],[10535],[23316],[6176],[17784],[25119],[5728],[30779],[17784],[25473],,,,,,,,,,,,,,,,,,,,,,,,,,,
[11012],[31501],[3551],[26531],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[30450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[450],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[35136],[23316],[25739],[33410],[9960],[25676],[31627],[9967],[29735],[15692],,,,,,,,,,,,,,,,,,,,,,,,,,,
[976],[13555],[24183],[22482],[22480],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[31627],[8686],[33677],[9817],[10683],[27030],[17784],[17828],[18420],[27030],[13297],,,,,,,,,,,,,,,,,,,,,,,,,,
[23149],[259],[32887],[28588],[31133],[18688],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
